Date,Price,Open,High,Low,Vol.,Change %
26-Aug-14,75.96,75,75.99,74.73,23.99M,1.25%
25-Aug-14,75.02,74.94,75.28,74.79,19.73M,0.60%
22-Aug-14,74.57,74.34,74.73,73.57,20.90M,0.00%
21-Aug-14,74.57,74.92,75.19,74.41,20.10M,-0.32%
20-Aug-14,74.81,74.97,75.18,74.62,22.92M,-0.64%
19-Aug-14,75.29,74.81,75.58,74.51,26.68M,0.94%
18-Aug-14,74.59,74,74.72,73.96,23.97M,1.30%
15-Aug-14,73.63,74.32,74.65,73,38.91M,-0.90%
14-Aug-14,74.3,73.97,74.38,73.69,22.21M,0.72%
13-Aug-14,73.77,73.12,74.25,73.05,29.27M,1.29%
12-Aug-14,72.83,73.09,73.33,72.22,27.42M,-0.83%
11-Aug-14,73.44,73.46,73.91,73.06,24.59M,0.52%
8-Aug-14,73.06,73.4,73.43,72.56,27.20M,-0.15%
7-Aug-14,73.17,73,74,72.7,38.14M,0.97%
6-Aug-14,72.47,72.02,73.72,71.79,30.99M,-0.30%
5-Aug-14,72.69,73.2,73.59,72.18,34.99M,-1.12%
4-Aug-14,73.51,72.36,73.88,72.36,30.78M,1.59%
1-Aug-14,72.36,72.22,73.22,71.55,43.54M,-0.40%
31-Jul-14,72.65,74,74.17,72.44,43.99M,-2.72%
30-Jul-14,74.68,74.21,75.19,74.13,36.85M,1.32%
29-Jul-14,73.71,74.72,74.92,73.42,41.32M,-1.62%
28-Jul-14,74.92,75.17,75.5,73.85,41.73M,-0.36%
25-Jul-14,75.19,74.99,75.67,74.66,45.92M,0.28%
24-Jul-14,74.98,75.96,76.74,74.51,124.17M,5.18%
23-Jul-14,71.29,69.74,71.33,69.61,78.43M,2.92%
22-Jul-14,69.27,69.76,69.77,68.61,40.40M,-0.19%
21-Jul-14,69.4,68.81,69.96,68.5,49.54M,1.43%
18-Jul-14,68.42,66.8,68.46,66.16,42.46M,3.03%
17-Jul-14,66.41,67.03,67.85,66.04,38.19M,-1.85%
16-Jul-14,67.66,67.54,67.94,67.07,29.59M,0.73%
15-Jul-14,67.17,67.96,68.09,66.26,44.29M,-1.08%
14-Jul-14,67.9,67.13,68.17,66.9,38.54M,2.35%
11-Jul-14,66.34,65.28,66.59,64.79,39.21M,2.27%
10-Jul-14,64.87,63.31,65.34,63.05,44.42M,-0.15%
9-Jul-14,64.97,63.41,65.12,63.15,51.43M,3.52%
8-Jul-14,62.76,65.06,65.56,62.21,68.93M,-3.88%
7-Jul-14,65.29,66.3,66.57,65.12,28.75M,-1.51%
3-Jul-14,66.29,66.86,67,65.76,25.20M,-0.24%
2-Jul-14,66.45,68.04,68.3,65.79,41.90M,-2.37%
1-Jul-14,68.06,67.58,68.44,67.39,33.24M,1.14%
30-Jun-14,67.29,67.46,67.92,67.13,27.20M,-0.46%
27-Jun-14,67.6,67.31,67.7,66.84,46.46M,0.70%
26-Jun-14,67.13,68,68,66.9,47.71M,-0.46%
25-Jun-14,67.44,65.58,67.48,65.57,44.31M,2.62%
24-Jun-14,65.72,65.36,67.17,65.27,57.33M,0.54%
23-Jun-14,65.37,64.32,65.66,64.22,34.56M,1.35%
